order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,line_id,order_key,return_status
TU-2013-1350,2013-10-18,2013-10-19,First Class,Gary Mitchum,Home Office,Istanbul,Turkey,EMEA,EMEA,OFF-ELD-10002578,Office Supplies,Storage,"Eldon Box, Single Width",4.116,1,0.6,-3.2039999999999997,0.63,High,2013,30121,EMEA|TU-2013-1350,Not Returned
MX-2013-160892,2013-10-18,2013-10-24,Standard Class,Chad Cunningham,Home Office,Parana,Brazil,LATAM,South,OFF-BI-10000280,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",18.64,4,0.0,0.0,0.461,Medium,2013,30122,LATAM|MX-2013-160892,Not Returned
US-2013-159856,2013-10-19,2013-10-23,Standard Class,Emily Phan,Consumer,Arizona,United States,US,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,5,0.2,-34.64100000000002,18.43,Medium,2013,30123,US|US-2013-159856,Not Returned
MX-2013-106782,2013-10-19,2013-10-23,Standard Class,Bill Eplett,Home Office,Holguín,Cuba,LATAM,Caribbean,FUR-CH-10003853,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",195.78000000000003,3,0.0,9.780000000000001,17.895,Medium,2013,30124,LATAM|MX-2013-106782,Not Returned
IN-2013-86110,2013-10-19,2013-10-21,First Class,Eric Murdock,Consumer,Hawke's Bay,New Zealand,APAC,Oceania,OFF-LA-10001187,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",51.480000000000004,4,0.0,14.399999999999999,9.76,Critical,2013,30125,APAC|IN-2013-86110,Not Returned
US-2013-165939,2013-10-19,2013-10-23,Standard Class,Bill Eplett,Home Office,Alagoas,Brazil,LATAM,South,FUR-CH-10004151,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",78.31200000000001,3,0.6,-107.68800000000002,7.518000000000001,Medium,2013,30126,LATAM|US-2013-165939,Not Returned
US-2013-165939,2013-10-19,2013-10-23,Standard Class,Bill Eplett,Home Office,Alagoas,Brazil,LATAM,South,FUR-CH-10000182,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",77.24000000000001,5,0.6,-36.75999999999999,4.883,Medium,2013,30127,LATAM|US-2013-165939,Not Returned
MX-2013-106782,2013-10-19,2013-10-23,Standard Class,Bill Eplett,Home Office,Holguín,Cuba,LATAM,Caribbean,FUR-CH-10002010,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",193.1,5,0.0,79.1,2.8760000000000003,Medium,2013,30128,LATAM|MX-2013-106782,Not Returned
US-2013-136301,2013-10-19,2013-10-24,Standard Class,Ryan Crowe,Consumer,Cortés,Honduras,LATAM,Central,OFF-AR-10002824,Office Supplies,Art,"Sanford Markers, Water Color",31.71599999999999,3,0.4,-7.943999999999997,1.829,Medium,2013,30129,LATAM|US-2013-136301,Not Returned
MX-2013-106782,2013-10-19,2013-10-23,Standard Class,Bill Eplett,Home Office,Holguín,Cuba,LATAM,Caribbean,OFF-BI-10003184,Office Supplies,Binders,"Avery Index Tab, Clear",19.3,5,0.0,7.099999999999999,1.012,Medium,2013,30130,LATAM|MX-2013-106782,Not Returned
US-2013-165939,2013-10-19,2013-10-23,Standard Class,Bill Eplett,Home Office,Alagoas,Brazil,LATAM,South,OFF-BI-10003718,Office Supplies,Binders,"Avery Index Tab, Clear",7.720000000000001,5,0.6,-4.4799999999999995,0.658,Medium,2013,30131,LATAM|US-2013-165939,Not Returned
MX-2013-118941,2013-10-20,2013-10-26,Standard Class,Erin Ashbrook,Corporate,Baja California,Mexico,LATAM,North,OFF-ST-10003929,Office Supplies,Storage,"Tenex Lockers, Blue",408.3,3,0.0,44.879999999999995,48.142,Medium,2013,30132,LATAM|MX-2013-118941,Not Returned
NI-2013-3910,2013-10-20,2013-10-27,Standard Class,Ed Jacobs,Consumer,Niger,Nigeria,Africa,Africa,OFF-STO-10003021,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",3.888000000000001,1,0.7,-3.251999999999999,0.52,Low,2013,30133,Africa|NI-2013-3910,Not Returned
IN-2013-52552,2013-10-21,2013-10-24,Second Class,Magdelene Morse,Consumer,Tianjin,China,APAC,North Asia,TEC-PH-10003891,Technology,Phones,"Cisco Audio Dock, with Caller ID",910.3499999999999,5,0.0,391.34999999999997,259.57,Critical,2013,30134,APAC|IN-2013-52552,Not Returned
TU-2013-3820,2013-10-21,2013-10-25,Standard Class,Ralph Arnett,Consumer,Adana,Turkey,EMEA,EMEA,OFF-CUI-10000682,Office Supplies,Appliances,"Cuisinart Stove, Silver",1724.9279999999999,8,0.6,-1293.792,121.79,Medium,2013,30135,EMEA|TU-2013-3820,Not Returned
ES-2013-4009230,2013-10-21,2013-10-24,First Class,Katharine Harms,Corporate,England,United Kingdom,EU,North,TEC-MA-10003698,Technology,Machines,"Okidata Phone, White",426.29999999999995,5,0.0,4.2,93.34,High,2013,30136,EU|ES-2013-4009230,Returned
IN-2013-30754,2013-10-21,2013-10-24,Second Class,Chloris Kastensmidt,Consumer,New South Wales,Australia,APAC,Oceania,OFF-AP-10002573,Office Supplies,Appliances,"Hamilton Beach Stove, Black",975.186,2,0.1,119.16600000000001,58.2,Medium,2013,30137,APAC|IN-2013-30754,Not Returned
MX-2013-127880,2013-10-21,2013-10-26,Second Class,Steven Ward,Corporate,Managua,Nicaragua,LATAM,Central,OFF-AP-10000407,Office Supplies,Appliances,"KitchenAid Refrigerator, Silver",1762.3,5,0.0,475.8,44.363,Medium,2013,30138,LATAM|MX-2013-127880,Not Returned
MX-2013-117296,2013-10-21,2013-10-26,Standard Class,Bruce Degenhardt,Consumer,Quezaltenango,Guatemala,LATAM,Central,TEC-CO-10001093,Technology,Copiers,"HP Personal Copier, Digital",247.36428000000006,3,0.002,96.16427999999999,37.362,High,2013,30139,LATAM|MX-2013-117296,Not Returned
ES-2013-4009230,2013-10-21,2013-10-24,First Class,Katharine Harms,Corporate,England,United Kingdom,EU,North,TEC-MA-10004603,Technology,Machines,"Okidata Printer, Durable",805.86,3,0.0,273.96000000000004,36.19,High,2013,30140,EU|ES-2013-4009230,Returned
IN-2013-52573,2013-10-21,2013-10-27,Standard Class,Charles Crestani,Consumer,Victoria,Australia,APAC,Oceania,OFF-ST-10001631,Office Supplies,Storage,"Tenex Trays, Blue",341.52299999999997,7,0.1,129.00300000000001,31.37,Medium,2013,30141,APAC|IN-2013-52573,Not Returned
IN-2013-36837,2013-10-21,2013-10-26,Second Class,Trudy Schmidt,Consumer,Liaoning,China,APAC,North Asia,FUR-FU-10003918,Furniture,Furnishings,"Advantus Photo Frame, Black",264.90000000000003,5,0.0,113.85,29.41,Medium,2013,30142,APAC|IN-2013-36837,Not Returned
IN-2013-52552,2013-10-21,2013-10-24,Second Class,Magdelene Morse,Consumer,Tianjin,China,APAC,North Asia,OFF-SU-10004177,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",148.56,4,0.0,32.64,26.29,Critical,2013,30143,APAC|IN-2013-52552,Not Returned
MX-2013-130750,2013-10-21,2013-10-25,Standard Class,Laurel Beltran,Home Office,Chiriquí,Panama,LATAM,Central,TEC-CO-10001818,Technology,Copiers,"Brother Ink, Digital",234.32031999999998,4,0.402,-130.15968000000004,26.188,High,2013,30144,LATAM|MX-2013-130750,Not Returned
IN-2013-36837,2013-10-21,2013-10-26,Second Class,Trudy Schmidt,Consumer,Liaoning,China,APAC,North Asia,FUR-CH-10003009,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",333.90000000000003,2,0.0,83.46000000000001,26.05,Medium,2013,30145,APAC|IN-2013-36837,Not Returned
MX-2013-127880,2013-10-21,2013-10-26,Second Class,Steven Ward,Corporate,Managua,Nicaragua,LATAM,Central,FUR-FU-10002387,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",227.64000000000001,7,0.0,100.1,25.387,Medium,2013,30146,LATAM|MX-2013-127880,Not Returned
CA-2013-139549,2013-10-21,2013-10-26,Standard Class,Muhammed Yedwab,Corporate,California,United States,US,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,4.839199999999991,24.52,Medium,2013,30147,US|CA-2013-139549,Not Returned
SF-2013-430,2013-10-21,2013-10-26,Standard Class,Laura Armstrong,Corporate,Gauteng,South Africa,Africa,Africa,OFF-BIN-10000837,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",146.16,6,0.0,58.32000000000001,16.63,Medium,2013,30148,Africa|SF-2013-430,Not Returned
IN-2013-36837,2013-10-21,2013-10-26,Second Class,Trudy Schmidt,Consumer,Liaoning,China,APAC,North Asia,OFF-AR-10000120,Office Supplies,Art,"BIC Canvas, Fluorescent",164.88,3,0.0,54.36,16.01,Medium,2013,30149,APAC|IN-2013-36837,Not Returned
CA-2013-160220,2013-10-21,2013-10-27,Standard Class,Joy Smith,Consumer,Michigan,United States,US,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0.0,51.834599999999995,11.93,Medium,2013,30150,US|CA-2013-160220,Not Returned
TU-2013-3820,2013-10-21,2013-10-25,Standard Class,Ralph Arnett,Consumer,Adana,Turkey,EMEA,EMEA,TEC-CIS-10002814,Technology,Phones,"Cisco Headset, Cordless",146.064,4,0.6,-186.33599999999998,9.71,Medium,2013,30151,EMEA|TU-2013-3820,Not Returned
MX-2013-144932,2013-10-21,2013-10-26,Second Class,Gary Hansen,Home Office,Loreto,Peru,LATAM,South,FUR-CH-10001819,Furniture,Chairs,"Office Star Chairmat, Set of Two",54.455999999999996,2,0.4,1.7759999999999934,9.123000000000001,High,2013,30152,LATAM|MX-2013-144932,Not Returned
NI-2013-3910,2013-10-21,2013-10-28,Standard Class,Speros Goranitis,Consumer,Adamawa,Nigeria,Africa,Africa,OFF-AVE-10002079,Office Supplies,Binders,"Avery Binding Machine, Durable",90.61200000000002,6,0.7,-193.428,8.68,Medium,2013,30153,Africa|NI-2013-3910,Not Returned
SF-2013-430,2013-10-21,2013-10-26,Standard Class,Laura Armstrong,Corporate,Gauteng,South Africa,Africa,Africa,FUR-ADV-10001283,Furniture,Furnishings,"Advantus Frame, Black",111.12,1,0.0,22.200000000000003,7.62,Medium,2013,30154,Africa|SF-2013-430,Not Returned
CA-2013-160220,2013-10-21,2013-10-27,Standard Class,Joy Smith,Consumer,Michigan,United States,US,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.69999999999999,6,0.0,35.196,5.83,Medium,2013,30155,US|CA-2013-160220,Not Returned
CA-2013-105753,2013-10-21,2013-10-27,Standard Class,Lindsay Castell,Home Office,Virginia,United States,US,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0.0,18.32999999999999,5.15,Medium,2013,30156,US|CA-2013-105753,Not Returned
CA-2013-133697,2013-10-21,2013-10-25,Second Class,Chuck Magee,Consumer,Texas,United States,US,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.686,1,0.3,-14.576399999999996,4.94,Medium,2013,30157,US|CA-2013-133697,Not Returned
CA-2013-133697,2013-10-21,2013-10-25,Second Class,Chuck Magee,Consumer,Texas,United States,US,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016000000000005,7,0.2,15.942499999999992,4.69,Medium,2013,30158,US|CA-2013-133697,Not Returned
MX-2013-130750,2013-10-21,2013-10-25,Standard Class,Laurel Beltran,Home Office,Chiriquí,Panama,LATAM,Central,FUR-FU-10001765,Furniture,Furnishings,"Eldon Clock, Durable",64.25999999999999,3,0.4,-33.239999999999995,4.5409999999999995,High,2013,30159,LATAM|MX-2013-130750,Not Returned
MX-2013-127880,2013-10-21,2013-10-26,Second Class,Steven Ward,Corporate,Managua,Nicaragua,LATAM,Central,OFF-EN-10000139,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",46.98,3,0.0,7.980000000000001,4.262,Medium,2013,30160,LATAM|MX-2013-127880,Not Returned
TU-2013-3820,2013-10-21,2013-10-25,Standard Class,Ralph Arnett,Consumer,Adana,Turkey,EMEA,EMEA,OFF-BRE-10004310,Office Supplies,Appliances,"Breville Blender, Black",35.352,1,0.6,-19.458,3.25,Medium,2013,30161,EMEA|TU-2013-3820,Not Returned
CA-2013-133697,2013-10-21,2013-10-25,Second Class,Chuck Magee,Consumer,Texas,United States,US,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,25.248,4,0.2,7.889999999999998,2.65,Medium,2013,30162,US|CA-2013-133697,Not Returned
IN-2013-52573,2013-10-21,2013-10-27,Standard Class,Charles Crestani,Consumer,Victoria,Australia,APAC,Oceania,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",30.402,2,0.1,3.702,2.12,Medium,2013,30163,APAC|IN-2013-52573,Not Returned
MX-2013-130750,2013-10-21,2013-10-25,Standard Class,Laurel Beltran,Home Office,Chiriquí,Panama,LATAM,Central,OFF-ST-10003164,Office Supplies,Storage,"Fellowes Box, Wire Frame",15.0,2,0.4,0.7200000000000003,2.089,High,2013,30164,LATAM|MX-2013-130750,Not Returned
MX-2013-117296,2013-10-21,2013-10-26,Standard Class,Bruce Degenhardt,Consumer,Quezaltenango,Guatemala,LATAM,Central,OFF-ST-10003172,Office Supplies,Storage,"Eldon Box, Wire Frame",18.659999999999993,3,0.0,7.26,1.69,High,2013,30165,LATAM|MX-2013-117296,Not Returned
MX-2013-127880,2013-10-21,2013-10-26,Second Class,Steven Ward,Corporate,Managua,Nicaragua,LATAM,Central,OFF-SU-10001624,Office Supplies,Supplies,"Kleencut Ruler, High Speed",18.080000000000002,2,0.0,1.6,1.516,Medium,2013,30166,LATAM|MX-2013-127880,Not Returned
MX-2013-130750,2013-10-21,2013-10-25,Standard Class,Laurel Beltran,Home Office,Chiriquí,Panama,LATAM,Central,OFF-AR-10003816,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",13.487999999999994,2,0.4,-2.9519999999999973,1.462,High,2013,30167,LATAM|MX-2013-130750,Not Returned
SF-2013-430,2013-10-21,2013-10-26,Standard Class,Laura Armstrong,Corporate,Gauteng,South Africa,Africa,Africa,OFF-ROG-10003300,Office Supplies,Storage,"Rogers Box, Wire Frame",23.04,1,0.0,2.7600000000000002,1.35,Medium,2013,30168,Africa|SF-2013-430,Not Returned
SG-2013-7250,2013-10-21,2013-10-28,Standard Class,David Philippe,Consumer,Dakar,Senegal,Africa,Africa,FUR-ADV-10003147,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",23.4,1,0.0,7.23,1.33,Medium,2013,30169,Africa|SG-2013-7250,Not Returned
CA-2013-160220,2013-10-21,2013-10-27,Standard Class,Joy Smith,Consumer,Michigan,United States,US,Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86,7,0.0,1.4601999999999977,1.22,Medium,2013,30170,US|CA-2013-160220,Not Returned
SF-2013-430,2013-10-21,2013-10-26,Standard Class,Laura Armstrong,Corporate,Gauteng,South Africa,Africa,Africa,OFF-IBI-10001951,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",12.899999999999999,2,0.0,4.9799999999999995,0.93,Medium,2013,30171,Africa|SF-2013-430,Not Returned
MX-2013-130750,2013-10-21,2013-10-25,Standard Class,Laurel Beltran,Home Office,Chiriquí,Panama,LATAM,Central,OFF-PA-10004241,Office Supplies,Paper,"SanDisk Memo Slips, Premium",6.792,1,0.4,-1.828,0.779,High,2013,30172,LATAM|MX-2013-130750,Not Returned
CA-2013-106341,2013-10-21,2013-10-24,First Class,Luke Foster,Consumer,Ohio,United States,US,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.151999999999999,3,0.2,0.7152000000000003,0.72,Medium,2013,30173,US|CA-2013-106341,Not Returned
CA-2013-168921,2013-10-21,2013-10-23,First Class,Andrew Gjertsen,Corporate,California,United States,US,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.029999999999999,0.55,Medium,2013,30174,US|CA-2013-168921,Returned
CA-2013-138478,2013-10-22,2013-10-27,Second Class,Dennis Pardue,Home Office,Nevada,United States,US,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976000000001,3,0.2,1644.2912999999999,431.68,Medium,2013,30175,US|CA-2013-138478,Not Returned
IN-2013-16712,2013-10-22,2013-10-24,Second Class,James Lanier,Home Office,Sulawesi Tenggara,Indonesia,APAC,Southeast Asia,FUR-BO-10004771,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",1148.7824999999998,3,0.07,172.9125,201.68,High,2013,30176,APAC|IN-2013-16712,Not Returned
CA-2013-155516,2013-10-22,2013-10-22,Same Day,Michael Kennedy,Corporate,Connecticut,United States,US,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0.0,271.41920000000005,152.15,High,2013,30177,US|CA-2013-155516,Not Returned
MX-2013-136749,2013-10-22,2013-10-24,First Class,Brian Moss,Corporate,Santiago de Cuba,Cuba,LATAM,Caribbean,TEC-AC-10004743,Technology,Accessories,"Logitech Router, USB",825.1,5,0.0,297.0,130.957,High,2013,30178,LATAM|MX-2013-136749,Not Returned
MX-2013-118990,2013-10-22,2013-10-25,First Class,Michelle Ellison,Corporate,Sinaloa,Mexico,LATAM,North,TEC-CO-10002110,Technology,Copiers,"Brother Personal Copier, Color",672.1929200000002,7,0.002,240.99292,112.505,Medium,2013,30179,LATAM|MX-2013-118990,Not Returned
ID-2013-18504,2013-10-22,2013-10-26,Second Class,Fred Hopkins,Corporate,F.C.T.,Pakistan,APAC,Central Asia,TEC-CO-10000764,Technology,Copiers,"Brother Fax Machine, Color",479.97,3,0.5,-364.86,68.85,High,2013,30180,APAC|ID-2013-18504,Not Returned
CA-2013-125080,2013-10-22,2013-10-27,Standard Class,Victoria Wilson,Corporate,Ohio,United States,US,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176,2,0.4,-231.41160000000008,65.79,High,2013,30181,US|CA-2013-125080,Not Returned
MX-2013-136749,2013-10-22,2013-10-24,First Class,Brian Moss,Corporate,Santiago de Cuba,Cuba,LATAM,Caribbean,FUR-CH-10002088,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",337.92,6,0.0,81.0,51.414,High,2013,30182,LATAM|MX-2013-136749,Not Returned
ES-2013-5338073,2013-10-22,2013-10-22,Same Day,Justin MacKendrick,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10002459,Office Supplies,Binders,"Cardinal Binding Machine, Recycled",150.39000000000001,3,0.0,31.5,31.13,High,2013,30183,EU|ES-2013-5338073,Not Returned
IN-2013-15172,2013-10-22,2013-10-25,Second Class,Neoma Murray,Consumer,Queensland,Australia,APAC,Oceania,OFF-AR-10000058,Office Supplies,Art,"Stanley Canvas, Water Color",189.54000000000002,4,0.1,50.459999999999994,30.25,High,2013,30184,APAC|IN-2013-15172,Not Returned
CA-2013-161746,2013-10-22,2013-10-28,Standard Class,Carlos Soltero,Consumer,California,United States,US,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4091999999999842,29.78,Medium,2013,30185,US|CA-2013-161746,Returned
CA-2013-155516,2013-10-22,2013-10-22,Same Day,Michael Kennedy,Corporate,Connecticut,United States,US,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.341200000000008,27.13,High,2013,30186,US|CA-2013-155516,Not Returned
CA-2013-161746,2013-10-22,2013-10-28,Standard Class,Carlos Soltero,Consumer,California,United States,US,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.13600000000002,3,0.2,12.106799999999993,25.16,Medium,2013,30187,US|CA-2013-161746,Returned
IN-2013-16712,2013-10-22,2013-10-24,Second Class,James Lanier,Home Office,Sulawesi Tenggara,Indonesia,APAC,Southeast Asia,TEC-PH-10003546,Technology,Phones,"Apple Signal Booster, with Caller ID",226.839,2,0.17,21.818999999999996,23.91,High,2013,30188,APAC|IN-2013-16712,Not Returned
IR-2013-6870,2013-10-22,2013-10-27,Standard Class,Ed Ludwig,Home Office,Fars,Iran,EMEA,EMEA,FUR-SAU-10001776,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",296.34000000000003,2,0.0,106.68,23.15,Medium,2013,30189,EMEA|IR-2013-6870,Not Returned
CA-2013-111493,2013-10-22,2013-10-23,First Class,Charles McCrossin,Consumer,Maryland,United States,US,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.815999999999995,22.66,High,2013,30190,US|CA-2013-111493,Not Returned
CA-2013-133669,2013-10-22,2013-10-28,Standard Class,Susan Vittorini,Consumer,Ohio,United States,US,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,235.152,8,0.4,-47.030399999999986,22.09,Low,2013,30191,US|CA-2013-133669,Not Returned
ID-2013-69534,2013-10-22,2013-10-24,Second Class,Dean Braden,Consumer,Tasmania,Australia,APAC,Oceania,TEC-CO-10003448,Technology,Copiers,"Canon Ink, Laser",264.86999999999995,3,0.4,26.45999999999998,21.48,High,2013,30192,APAC|ID-2013-69534,Not Returned
IN-2013-15172,2013-10-22,2013-10-25,Second Class,Neoma Murray,Consumer,Queensland,Australia,APAC,Oceania,FUR-FU-10001410,Furniture,Furnishings,"Tenex Clock, Durable",127.656,3,0.1,45.30600000000001,19.63,High,2013,30193,APAC|IN-2013-15172,Not Returned
IR-2013-6870,2013-10-22,2013-10-27,Standard Class,Ed Ludwig,Home Office,Fars,Iran,EMEA,EMEA,TEC-BRO-10000917,Technology,Copiers,"Brother Fax Machine, Digital",318.18,1,0.0,101.78999999999999,19.47,Medium,2013,30194,EMEA|IR-2013-6870,Not Returned
MX-2013-136749,2013-10-22,2013-10-24,First Class,Brian Moss,Corporate,Santiago de Cuba,Cuba,LATAM,Caribbean,FUR-CH-10004010,Furniture,Chairs,"SAFCO Bag Chairs, Red",98.88000000000001,3,0.0,19.74,16.279,High,2013,30195,LATAM|MX-2013-136749,Not Returned
MX-2013-136749,2013-10-22,2013-10-24,First Class,Brian Moss,Corporate,Santiago de Cuba,Cuba,LATAM,Caribbean,OFF-AR-10002335,Office Supplies,Art,"Sanford Canvas, Fluorescent",103.56000000000002,3,0.0,2.04,15.763,High,2013,30196,LATAM|MX-2013-136749,Not Returned
ID-2013-13625,2013-10-22,2013-10-28,Standard Class,Maureen Gastineau,Home Office,National Capital,Philippines,APAC,Southeast Asia,OFF-BI-10003779,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",180.28499999999997,7,0.15000000000000002,53.025000000000006,14.27,Medium,2013,30197,APAC|ID-2013-13625,Not Returned
IR-2013-6870,2013-10-22,2013-10-27,Standard Class,Ed Ludwig,Home Office,Fars,Iran,EMEA,EMEA,OFF-EAT-10002463,Office Supplies,Paper,"Eaton Computer Printout Paper, Premium",212.39999999999998,8,0.0,84.96000000000001,14.0,Medium,2013,30198,EMEA|IR-2013-6870,Not Returned
